game_pk,away_runs_through5,home_runs_through5,home_leading_after5,tied_after5
663113,6,0,0,0
661600,0,0,0,1
662383,5,1,0,0
663461,2,3,1,0
661237,1,2,1,0
662914,1,0,0,0
661858,0,2,1,0
663174,8,1,0,0
662668,0,1,1,0
662800,0,2,1,0
662876,6,4,0,0
662213,2,1,0,0
662339,1,0,0,0
662142,0,2,1,0
662605,1,7,1,0
662371,7,0,0,0
662916,0,6,1,0
662877,9,0,0,0
662338,0,0,0,1
662212,6,0,0,0
662144,1,0,0,0
661605,3,6,1,0
663460,2,1,0,0
661857,0,0,0,1
663173,2,2,0,1
663216,1,3,1,0
662640,1,0,0,0
662799,1,2,1,0
662604,2,10,1,0
661856,1,5,1,0
663240,5,2,0,0
662141,1,3,1,0
661604,0,2,1,0
663459,1,2,1,0
662433,0,3,1,0
663172,4,4,0,1
662711,3,5,1,0
662337,10,0,0,0
661355,0,0,0,1
662469,7,1,0,0
661603,3,6,1,0
661704,7,0,0,0
662432,0,3,1,0
663171,4,5,1,0
661786,4,7,1,0
662710,0,0,0,1
662667,6,5,0,0
661669,0,8,1,0
661445,7,1,0,0
661189,0,1,1,0
661940,2,1,0,0
662342,3,0,0,0
662143,1,1,0,1
661703,0,0,0,1
663170,0,5,1,0
661599,0,6,1,0
661354,1,1,0,1
662468,1,1,0,1
661785,5,1,0,0
661090,3,0,0,0
662442,0,2,1,0
662666,4,3,0,0
661444,6,3,0,0
661180,0,0,0,1
661657,1,0,0,0
661939,5,4,0,0
662336,0,0,0,1
662140,1,2,1,0
661353,3,1,0,0
662467,2,3,1,0
663211,5,3,0,0
661598,2,0,0,0
661773,3,1,0,0
662446,0,0,0,1
661089,0,0,0,1
662638,4,6,1,0
661663,3,8,1,0
661443,1,0,0,0
661168,4,7,1,0
661784,6,0,0,0
662335,1,4,1,0
662139,0,3,1,0
661950,0,0,0,1
663018,8,4,0,0
661352,2,2,0,1
661801,2,0,0,0
661651,2,4,1,0
661167,4,3,0,0
663424,2,4,1,0
663332,7,12,1,0
662001,6,2,0,0
662973,1,5,1,0
663137,1,5,1,0
661351,5,0,0,0
662466,10,5,0,0
661800,1,1,0,1
662426,3,3,0,1
662804,9,0,0,0
661479,3,2,0,0
661648,4,7,1,0
661832,3,2,0,0
661442,5,4,0,0
661166,1,2,1,0
663437,7,3,0,0
663286,0,9,1,0
662000,0,0,0,1
661831,5,3,0,0
661165,1,1,0,1
662033,4,0,0,0
662972,2,0,0,0
662995,2,2,0,1
661350,0,0,0,1
662465,1,4,1,0
661779,6,2,0,0
662447,0,2,1,0
662903,2,2,0,1
661478,0,3,1,0
661649,5,2,0,0
661441,1,2,1,0
663410,2,0,0,0
663312,9,1,0,0
662785,6,0,0,0
661440,1,3,1,0
662491,1,1,0,1
662410,2,1,0,0
662971,3,0,0,0
663210,4,2,0,0
661477,0,3,1,0
663290,0,3,1,0
662356,2,0,0,0
663133,2,1,0,0
663356,2,2,0,1
662915,2,4,1,0
662409,2,3,1,0
662961,3,0,0,0
663212,1,7,1,0
661855,0,1,1,0
661476,1,4,1,0
661439,2,2,0,1
661920,0,2,1,0
663428,4,0,0,0
663285,1,2,1,0
662603,4,0,0,0
662032,0,12,1,0
662031,3,4,1,0
663214,0,3,1,0
662803,9,2,0,0
661854,0,2,1,0
662286,1,1,0,1
663355,1,6,1,0
662425,1,1,0,1
662963,4,0,0,0
661928,4,8,1,0
661438,0,7,1,0
661475,0,1,1,0
663321,3,3,0,1
663436,1,0,0,0
662597,0,8,1,0
663108,0,5,1,0
662299,3,3,0,1
663107,0,1,1,0
663354,3,0,0,0
663213,2,5,1,0
661474,0,2,1,0
662786,2,2,0,1
662424,7,1,0,0
661853,1,0,0,0
661437,2,0,0,0
661927,0,0,0,1
662962,3,1,0,0
662030,0,3,1,0
663435,5,0,0,0
663311,0,3,1,0
662599,1,5,1,0
663353,3,1,0,0
661236,2,2,0,1
661852,3,2,0,0
662860,2,3,1,0
661926,1,0,0,0
662211,1,0,0,0
662121,3,1,0,0
661088,0,1,1,0
662646,2,2,0,1
663434,0,7,1,0
662602,6,3,0,0
662283,5,0,0,0
662282,0,4,1,0
662043,2,5,1,0
661597,1,1,0,1
663458,4,5,1,0
663242,3,3,0,1
661925,1,3,1,0
662644,2,1,0,0
661087,3,3,0,1
662859,5,1,0,0
663407,1,3,1,0
662205,5,3,0,0
662313,9,9,0,1
662138,0,1,1,0
662601,1,5,1,0
661235,1,4,1,0
662285,7,0,0,0
661251,3,1,0,0
662871,1,7,1,0
662312,2,2,0,1
663409,1,3,1,0
662582,2,3,1,0
662137,2,4,1,0
662065,0,1,1,0
661596,2,3,1,0
663457,4,1,0,0
663168,2,1,0,0
661924,0,1,1,0
662643,1,0,0,0
661086,3,1,0,0
662216,3,5,1,0
661923,4,4,0,1
663241,0,1,1,0
661219,1,2,1,0
661233,0,3,1,0
661595,4,5,1,0
661252,2,2,0,1
662334,10,0,0,0
663217,0,2,1,0
662284,0,4,1,0
661337,1,4,1,0
663456,2,0,0,0
661594,2,3,1,0
661234,4,0,0,0
661830,3,1,0,0
661085,0,0,0,1
662637,7,0,0,0
661650,7,2,0,0
661185,5,2,0,0
662870,10,8,0,0
661850,4,4,0,1
662136,4,3,0,0
662333,0,3,1,0
661282,1,7,1,0
663127,4,2,0,0
662322,7,1,0,0
662636,8,2,0,0
663455,10,3,0,0
661593,2,6,1,0
661323,10,1,0,0
661841,11,3,0,0
661084,6,1,0,0
661665,5,0,0,0
661175,1,2,1,0
662265,1,3,1,0
662869,1,0,0,0
661849,5,1,0,0
662088,0,1,1,0
663264,1,0,0,0
661592,4,4,0,1
662325,0,1,1,0
661232,1,10,1,0
661322,7,1,0,0
661083,3,8,1,0
662635,0,4,1,0
661647,2,1,0,0
661176,2,7,1,0
661839,0,3,1,0
662868,4,3,0,0
662323,2,7,1,0
661848,2,2,0,1
662120,1,5,1,0
663130,1,1,0,1
661420,0,2,1,0
661419,3,9,1,0
662970,4,4,0,1
662782,5,0,0,0
663085,6,2,0,0
661799,1,1,0,1
662423,5,1,0,0
663324,0,0,0,1
662029,0,3,1,0
663158,3,0,0,0
663106,0,0,0,1
661840,4,0,0,0
661798,1,0,0,0
662965,1,1,0,1
662787,4,2,0,0
661320,0,1,1,0
662464,4,3,0,0
662430,3,0,0,0
663160,2,3,1,0
661645,0,5,1,0
661922,6,4,0,0
661838,7,5,0,0
661436,2,3,1,0
663323,3,0,0,0
662119,1,0,0,0
662028,4,1,0,0
663006,3,2,0,0
662969,3,2,0,0
662792,2,0,0,0
661435,3,0,0,0
662027,1,2,1,0
662118,0,6,1,0
661336,0,1,1,0
662463,1,2,1,0
661770,0,4,1,0
662422,6,2,0,0
663159,3,1,0,0
661646,0,3,1,0
661921,1,3,1,0
661829,4,7,1,0
663322,2,2,0,1
661822,4,0,0,0
661321,0,4,1,0
662709,2,2,0,1
662398,1,6,1,0
661644,2,3,1,0
661919,2,1,0,0
663284,0,2,1,0
663126,0,2,1,0
662490,4,0,0,0
661776,2,4,1,0
663209,0,0,0,1
662404,1,2,1,0
662064,4,2,0,0
662959,3,0,0,0
662781,0,1,1,0
661473,2,1,0,0
662740,0,4,1,0
661164,5,5,0,1
661953,4,1,0,0
663427,3,5,1,0
663283,5,1,0,0
662026,4,0,0,0
663141,0,4,1,0
662958,0,4,1,0
661952,0,0,0,1
663129,0,1,1,0
661769,2,6,1,0
662462,3,5,1,0
663208,4,0,0,0
662015,1,3,1,0
662784,0,0,0,1
662823,6,4,0,0
662403,0,3,1,0
661163,1,4,1,0
661472,1,4,1,0
663289,2,0,0,0
662024,7,2,0,0
663426,0,2,1,0
662783,7,2,0,0
661994,1,4,1,0
663207,3,7,1,0
661471,0,1,1,0
662461,1,1,0,1
661780,1,2,1,0
662402,0,3,1,0
662968,1,0,0,0
662822,0,7,1,0
661162,7,4,0,0
661930,1,0,0,0
663112,4,2,0,0
663425,1,3,1,0
663287,4,0,0,0
662025,1,1,0,1
663044,2,4,1,0
663423,5,0,0,0
662013,1,0,0,0
661299,3,7,1,0
663263,6,0,0,0
661470,2,4,1,0
661161,3,0,0,0
662886,5,6,1,0
662622,1,5,1,0
662621,5,1,0,0
662607,1,0,0,0
663104,3,1,0,0
662012,5,0,0,0
661298,0,1,1,0
661591,7,5,0,0
663262,2,0,0,0
661229,1,2,1,0
661469,0,2,1,0
661159,0,4,1,0
661837,2,2,0,1
662634,3,4,1,0
661434,1,0,0,0
662867,1,0,0,0
662321,1,4,1,0
662204,0,4,1,0
661468,1,2,1,0
661158,0,0,0,1
661070,1,4,1,0
662011,1,0,0,0
661297,0,3,1,0
661588,0,0,0,1
663261,0,3,1,0
661228,1,6,1,0
661783,2,3,1,0
662633,2,3,1,0
661433,6,1,0,0
662899,4,0,0,0
662320,0,0,0,1
662203,0,1,1,0
662606,5,1,0,0
661806,3,1,0,0
662632,0,3,1,0
662898,1,0,0,0
662306,4,5,1,0
662202,1,3,1,0
662264,2,1,0,0
662041,3,9,1,0
661069,2,0,0,0
663260,0,2,1,0
661609,0,1,1,0
661243,0,1,1,0
661432,4,1,0,0
662586,1,1,0,1
662263,2,4,1,0
661296,1,1,0,1
661068,3,2,0,0
663259,0,1,1,0
661587,0,9,1,0
661222,1,4,1,0
662040,4,6,1,0
661807,1,2,1,0
662897,2,3,1,0
662642,1,4,1,0
661668,2,1,0,0
661431,3,1,0,0
662305,8,0,0,0
663282,5,5,0,1
662585,8,0,0,0
661221,3,5,1,0
661586,6,0,0,0
662311,4,6,1,0
662039,0,0,0,1
661295,1,3,1,0
662249,0,6,1,0
661067,6,1,0,0
663258,6,6,0,1
661805,1,1,0,1
662641,3,5,1,0
661656,3,7,1,0
661430,3,2,0,0
662866,3,2,0,0
663281,1,5,1,0
662584,0,6,1,0
663454,1,0,0,0
661585,5,6,1,0
662063,4,1,0,0
662243,3,0,0,0
661294,3,0,0,0
661066,1,1,0,1
662631,9,2,0,0
661667,5,2,0,0
661429,0,1,1,0
661828,4,2,0,0
662865,7,5,0,0
663280,0,1,1,0
662310,7,1,0,0
662598,1,4,1,0
661220,0,1,1,0
662242,2,2,0,1
662460,3,0,0,0
661768,2,2,0,1
663250,8,5,0,0
662955,4,3,0,0
662241,1,1,0,1
662774,3,0,0,0
662489,4,2,0,0
661778,3,1,0,0
663206,8,13,1,0
662401,6,3,0,0
663128,0,1,1,0
661666,0,2,1,0
661155,5,0,0,0
662821,1,4,1,0
663422,3,3,0,1
662210,0,2,1,0
662117,1,0,0,0
662046,1,3,1,0
662240,0,3,1,0
662967,1,1,0,1
662773,1,2,1,0
661099,1,2,1,0
661737,3,0,0,0
663181,0,2,1,0
662400,2,0,0,0
663098,1,4,1,0
661133,3,5,1,0
661154,0,1,1,0
662820,2,2,0,1
663421,1,3,1,0
662214,0,0,0,1
661112,1,3,1,0
662045,2,3,1,0
662772,0,5,1,0
661132,2,2,0,1
663180,2,2,0,1
663110,0,2,1,0
662932,1,0,0,0
661156,0,2,1,0
663420,0,3,1,0
662209,1,2,1,0
661128,4,6,1,0
662050,0,5,1,0
661097,2,0,0,0
663099,1,6,1,0
661218,1,1,0,1
661751,0,4,1,0
662940,3,1,0,0
662771,3,0,0,0
661467,1,2,1,0
662819,3,2,0,0
661157,0,0,0,1
661958,1,2,1,0
663406,1,3,1,0
661111,1,1,0,1
662208,2,1,0,0
662596,0,9,1,0
662049,4,8,1,0
661098,8,0,0,0
662572,4,7,1,0
661217,0,4,1,0
663167,1,1,0,1
661736,0,7,1,0
662023,3,1,0,0
661110,1,3,1,0
662939,4,0,0,0
662770,2,2,0,1
661152,2,1,0,0
661956,2,10,1,0
662818,0,2,1,0
661466,2,3,1,0
662207,1,1,0,1
663405,0,1,1,0
662595,4,1,0,0
662769,2,3,1,0
661096,7,0,0,0
661215,1,1,0,1
661735,2,5,1,0
662938,2,7,1,0
662825,1,2,1,0
661153,0,0,0,1
661954,6,5,0,0
663097,0,6,1,0
662022,1,1,0,1
663419,3,7,1,0
662581,2,1,0,0
662087,4,0,0,0
662190,0,0,0,1
661465,3,4,1,0
663105,1,1,0,1
662309,0,0,0,1
663096,0,2,1,0
661424,0,4,1,0
663273,4,1,0,0
662044,1,0,0,0
663453,3,0,0,0
661213,2,1,0,0
662777,1,0,0,0
661464,2,2,0,1
662431,4,0,0,0
662201,4,2,0,0
662239,0,0,0,1
662629,1,1,0,1
661095,0,7,1,0
662062,3,4,1,0
662010,2,3,1,0
661094,2,4,1,0
663077,1,5,1,0
662200,3,3,0,1
662199,5,7,1,0
662319,3,7,1,0
663243,1,0,0,0
661423,2,1,0,0
663452,0,6,1,0
661223,0,3,1,0
662768,0,8,1,0
661463,1,8,1,0
662429,0,0,0,1
662252,0,1,1,0
662624,2,2,0,1
663272,1,0,0,0
663451,1,0,0,0
662421,0,1,1,0
662304,3,5,1,0
661996,2,4,1,0
663131,3,2,0,0
663095,2,6,1,0
662488,2,9,1,0
662195,3,2,0,0
662238,5,1,0,0
663352,2,4,1,0
662789,0,2,1,0
661427,10,0,0,0
661422,3,5,1,0
661227,1,1,0,1
662623,1,4,1,0
718780,4,2,0,0
718781,0,3,1,0
718782,8,2,0,0
718777,0,4,1,0
718776,0,1,1,0
718779,6,11,1,0
718773,4,4,0,1
718772,5,5,0,1
718775,0,0,0,1
718774,1,0,0,0
718768,0,0,0,1
718778,4,2,0,0
718769,1,0,0,0
718770,2,5,1,0
718767,0,0,0,1
718771,0,1,1,0
718764,1,0,0,0
718766,4,0,0,0
718765,0,0,0,1
718763,8,4,0,0
718760,3,3,0,1
718759,0,3,1,0
718758,0,0,0,1
718752,3,7,1,0
718753,5,0,0,0
718762,3,3,0,1
718757,11,1,0,0
718761,8,5,0,0
718756,2,3,1,0
718754,1,10,1,0
718751,1,0,0,0
718755,4,2,0,0
718750,1,5,1,0
718749,1,8,1,0
718746,1,0,0,0
718742,0,1,1,0
718748,3,6,1,0
718743,1,4,1,0
718747,0,4,1,0
718744,1,3,1,0
718741,4,1,0,0
718745,2,1,0,0
718740,1,0,0,0
718737,3,9,1,0
718738,3,2,0,0
718734,6,0,0,0
718736,1,1,0,1
718733,0,3,1,0
718735,4,5,1,0
718739,1,2,1,0
718731,0,10,1,0
718730,7,0,0,0
718728,6,7,1,0
718729,8,1,0,0
718732,4,0,0,0
718725,1,8,1,0
718724,7,5,0,0
718719,1,7,1,0
718727,6,3,0,0
718726,2,0,0,0
718723,4,4,0,1
718721,5,8,1,0
718722,2,3,1,0
718720,4,3,0,0
718718,4,9,1,0
718717,1,5,1,0
718716,1,3,1,0
718714,0,1,1,0
718715,4,5,1,0
718710,4,0,0,0
718713,3,1,0,0
718708,2,1,0,0
718712,0,2,1,0
718711,4,1,0,0
718709,7,1,0,0
718705,2,2,0,1
718707,3,2,0,0
718706,0,8,1,0
718703,0,4,1,0
718704,3,2,0,0
718699,0,1,1,0
718701,0,1,1,0
718697,5,0,0,0
718702,1,0,0,0
718698,6,6,0,1
718694,2,2,0,1
718696,1,4,1,0
718695,1,4,1,0
718689,0,0,0,1
718691,2,1,0,0
718692,0,0,0,1
718700,1,1,0,1
718690,2,3,1,0
718686,5,0,0,0
718687,8,3,0,0
718682,0,1,1,0
718681,3,4,1,0
718683,3,0,0,0
718693,0,3,1,0
718685,1,2,1,0
718688,3,4,1,0
718684,1,0,0,0
718675,0,1,1,0
718677,2,3,1,0
718679,7,12,1,0
718680,2,1,0,0
718678,3,8,1,0
718676,4,4,0,1
718674,0,2,1,0
718673,8,2,0,0
718670,1,3,1,0
718671,3,2,0,0
718666,4,4,0,1
718672,0,4,1,0
718669,1,3,1,0
718668,1,0,0,0
718667,8,2,0,0
718665,0,5,1,0
718661,0,3,1,0
718663,3,1,0,0
718662,6,4,0,0
718664,4,1,0,0
718660,6,0,0,0
718659,3,0,0,0
718656,5,7,1,0
718658,5,1,0,0
718657,5,7,1,0
718652,2,4,1,0
718654,2,1,0,0
718655,0,7,1,0
718653,0,1,1,0
718651,4,0,0,0
718646,2,1,0,0
718647,6,2,0,0
718649,4,1,0,0
718650,1,3,1,0
718642,5,2,0,0
718645,3,3,0,1
718643,1,0,0,0
718644,0,6,1,0
718639,3,11,1,0
718648,8,1,0,0
718640,4,3,0,0
718637,2,2,0,1
718635,1,3,1,0
718632,7,2,0,0
718638,0,0,0,1
718633,0,9,1,0
718634,0,2,1,0
718636,0,0,0,1
718628,1,2,1,0
718630,1,4,1,0
718629,2,4,1,0
718631,5,4,0,0
718627,0,3,1,0
718641,4,1,0,0
718626,8,2,0,0
718618,7,6,0,0
718623,2,2,0,1
718625,0,5,1,0
718619,1,0,0,0
718622,3,4,1,0
718621,2,1,0,0
718620,4,6,1,0
718617,8,11,1,0
718616,2,3,1,0
718615,2,3,1,0
718613,2,6,1,0
718614,0,1,1,0
718611,0,0,0,1
718624,0,2,1,0
718608,2,0,0,0
718610,2,3,1,0
718605,0,1,1,0
718604,2,3,1,0
718606,2,1,0,0
718607,3,2,0,0
718598,0,5,1,0
718609,1,2,1,0
718602,2,2,0,1
718599,4,2,0,0
718600,3,8,1,0
718603,1,1,0,1
718601,3,3,0,1
718595,6,1,0,0
718612,3,3,0,1
718596,7,7,0,1
718594,3,8,1,0
718597,2,5,1,0
718590,11,1,0,0
718593,2,1,0,0
718591,0,0,0,1
718589,3,1,0,0
718585,1,4,1,0
718586,5,1,0,0
718584,0,5,1,0
718592,0,3,1,0
718588,0,2,1,0
718587,1,6,1,0
718580,2,3,1,0
718583,0,1,1,0
718581,5,2,0,0
718579,8,3,0,0
718582,0,0,0,1
718578,12,4,0,0
718574,7,1,0,0
718575,3,1,0,0
718577,1,5,1,0
718572,0,4,1,0
718571,6,3,0,0
718570,1,2,1,0
718568,2,2,0,1
718569,1,3,1,0
718573,5,4,0,0
718560,3,5,1,0
718565,1,2,1,0
718576,6,6,0,1
718566,0,8,1,0
718563,5,2,0,0
718567,1,1,0,1
718562,2,3,1,0
718564,1,0,0,0
718561,1,5,1,0
718559,1,2,1,0
718555,4,3,0,0
718557,0,1,1,0
718556,7,1,0,0
718554,12,3,0,0
718550,1,0,0,0
718551,4,1,0,0
718553,3,4,1,0
718548,2,1,0,0
718546,1,1,0,1
718547,1,1,0,1
718545,0,0,0,1
718549,1,0,0,0
718552,0,0,0,1
718558,0,3,1,0
718540,5,1,0,0
718542,0,4,1,0
718544,3,1,0,0
718539,4,0,0,0
718538,1,0,0,0
718537,1,8,1,0
718535,13,1,0,0
718536,6,1,0,0
718533,2,0,0,0
718534,3,1,0,0
718532,5,5,0,1
718541,0,0,0,1
718543,0,3,1,0
718530,3,3,0,1
718525,5,4,0,0
718526,8,0,0,0
718528,2,4,1,0
718531,1,0,0,0
718529,5,2,0,0
718524,1,1,0,1
718522,3,2,0,0
718527,7,2,0,0
718520,4,0,0,0
718521,5,3,0,0
718523,0,0,0,1
718519,2,0,0,0
718517,3,4,1,0
718516,0,3,1,0
718515,7,0,0,0
718513,0,0,0,1
718511,1,1,0,1
718512,4,10,1,0
718514,5,1,0,0
718510,5,2,0,0
718508,2,1,0,0
718509,9,1,0,0
718506,2,2,0,1
718507,0,1,1,0
718502,0,2,1,0
718518,3,0,0,0
718504,1,2,1,0
718505,7,2,0,0
718501,0,2,1,0
718497,1,10,1,0
718496,2,5,1,0
718500,0,4,1,0
718498,2,0,0,0
718499,2,2,0,1
718494,5,5,0,1
718503,5,4,0,0
718491,0,12,1,0
718492,2,2,0,1
718486,7,5,0,0
718495,0,0,0,1
718493,3,2,0,0
718487,2,1,0,0
718489,1,4,1,0
718490,3,4,1,0
718482,0,2,1,0
718483,2,3,1,0
718485,0,2,1,0
718484,0,2,1,0
718481,2,2,0,1
718480,4,0,0,0
718488,1,1,0,1
718476,0,0,0,1
718468,5,2,0,0
718479,3,2,0,0
718475,3,3,0,1
718473,2,1,0,0
718478,2,7,1,0
718477,2,3,1,0
718474,1,2,1,0
718472,0,5,1,0
718469,2,13,1,0
718470,2,5,1,0
718471,0,1,1,0
718467,2,3,1,0
718466,3,4,1,0
718464,3,1,0,0
718458,3,4,1,0
718459,0,0,0,1
718463,0,1,1,0
718462,0,1,1,0
718465,0,0,0,1
718457,1,4,1,0
718460,1,4,1,0
718454,1,3,1,0
718461,3,3,0,1
718451,2,3,1,0
718453,2,4,1,0
718452,1,1,0,1
718456,5,1,0,0
718450,6,3,0,0
718455,3,4,1,0
718448,6,0,0,0
718447,4,5,1,0
718449,3,6,1,0
718445,6,4,0,0
718444,2,4,1,0
718443,0,5,1,0
718442,0,4,1,0
718441,4,2,0,0
718437,7,2,0,0
718438,3,4,1,0
718446,0,0,0,1
718440,4,0,0,0
718435,7,1,0,0
718432,3,7,1,0
718436,5,0,0,0
718434,5,0,0,0
718430,2,1,0,0
718433,0,6,1,0
718431,2,0,0,0
718429,1,4,1,0
718426,0,2,1,0
718427,2,2,0,1
718428,4,2,0,0
718425,2,4,1,0
718422,4,1,0,0
718439,1,2,1,0
718424,2,3,1,0
718416,1,4,1,0
718420,0,4,1,0
718421,0,3,1,0
718417,11,3,0,0
718419,2,5,1,0
718418,0,2,1,0
718413,0,2,1,0
718414,1,0,0,0
718415,5,4,0,0
718412,2,1,0,0
718411,3,0,0,0
718407,2,3,1,0
718408,3,8,1,0
718423,2,3,1,0
718410,0,4,1,0
718403,2,3,1,0
718404,0,1,1,0
718406,1,4,1,0
718409,0,0,0,1
718402,5,7,1,0
718405,2,3,1,0
718398,1,4,1,0
718396,7,2,0,0
718400,1,7,1,0
718397,3,0,0,0
718387,2,8,1,0
718391,1,1,0,1
718392,2,2,0,1
718395,4,2,0,0
718394,4,0,0,0
718393,2,2,0,1
718388,1,5,1,0
718389,2,1,0,0
718386,1,1,0,1
718390,1,1,0,1
718380,5,1,0,0
718382,2,5,1,0
718401,4,0,0,0
718399,8,0,0,0
718381,1,5,1,0
718383,2,2,0,1
718378,1,1,0,1
718379,0,0,0,1
718375,2,7,1,0
718377,1,2,1,0
718385,1,5,1,0
718372,2,0,0,0
718384,8,10,1,0
718374,0,2,1,0
718373,0,2,1,0
718376,1,7,1,0
718366,8,1,0,0
718369,0,1,1,0
718371,5,0,0,0
718364,2,3,1,0
718370,0,2,1,0
718367,1,7,1,0
718363,4,8,1,0
718360,4,3,0,0
718362,0,8,1,0
718355,2,1,0,0
718365,2,0,0,0
718356,1,8,1,0
718358,1,6,1,0
718368,4,3,0,0
718357,1,3,1,0
718359,3,5,1,0
718354,2,4,1,0
718361,0,2,1,0
718352,6,4,0,0
718349,4,1,0,0
718351,0,2,1,0
718353,3,2,0,0
718350,2,2,0,1
718345,3,6,1,0
718343,3,9,1,0
718347,1,3,1,0
718346,3,0,0,0
718344,0,1,1,0
718339,2,0,0,0
718341,6,5,0,0
718340,0,0,0,1
718336,7,3,0,0
718338,4,1,0,0
718342,4,3,0,0
718337,2,0,0,0
718334,0,2,1,0
718335,0,1,1,0
718332,0,0,0,1
718331,1,4,1,0
718348,5,4,0,0
718329,1,6,1,0
718325,6,7,1,0
718326,0,0,0,1
718330,0,4,1,0
718327,5,3,0,0
718328,1,5,1,0
718321,13,4,0,0
718333,1,1,0,1
718324,2,2,0,1
718323,3,5,1,0
718322,4,4,0,1
718314,0,1,1,0
718320,3,4,1,0
718315,0,4,1,0
718319,0,0,0,1
718317,0,3,1,0
718318,0,2,1,0
718309,0,2,1,0
718311,11,5,0,0
718312,8,7,0,0
718310,0,2,1,0
718313,3,0,0,0
718304,5,3,0,0
718308,4,3,0,0
718316,4,8,1,0
718303,0,3,1,0
718307,4,0,0,0
718305,3,4,1,0
718300,0,4,1,0
718301,3,3,0,1
718302,0,1,1,0
718306,0,0,0,1
718298,2,1,0,0
718299,9,3,0,0
718292,2,3,1,0
718294,3,0,0,0
718296,1,3,1,0
718295,1,4,1,0
718297,4,3,0,0
718293,4,5,1,0
718288,3,5,1,0
718289,2,1,0,0
718290,3,2,0,0
718291,0,2,1,0
718285,0,3,1,0
718286,7,0,0,0
718281,3,4,1,0
718280,5,4,0,0
718284,5,3,0,0
718283,2,3,1,0
718287,0,3,1,0
718282,2,1,0,0
718279,2,0,0,0
718275,3,0,0,0
718274,3,0,0,0
718277,1,1,0,1
718278,5,0,0,0
718270,1,2,1,0
718276,10,5,0,0
718273,0,2,1,0
718271,6,2,0,0
718268,1,2,1,0
718272,1,3,1,0
718269,1,0,0,0
718267,5,2,0,0
718264,11,7,0,0
718263,3,7,1,0
718265,0,3,1,0
718262,17,4,0,0
718266,0,2,1,0
718261,4,2,0,0
718258,0,0,0,1
718259,1,0,0,0
718255,0,2,1,0
718256,1,1,0,1
718253,3,4,1,0
718257,0,3,1,0
718254,4,4,0,1
718251,0,1,1,0
718249,1,1,0,1
718260,5,0,0,0
718248,0,1,1,0
718252,5,1,0,0
718246,2,4,1,0
718243,1,7,1,0
718244,1,3,1,0
718247,2,7,1,0
718245,1,8,1,0
718240,4,3,0,0
718242,1,1,0,1
718238,1,1,0,1
718241,4,0,0,0
718237,3,1,0,0
718239,0,2,1,0
718236,6,1,0,0
718250,0,3,1,0
718231,3,3,0,1
718232,2,11,1,0
718234,5,0,0,0
718228,4,1,0,0
718229,3,2,0,0
718226,4,4,0,1
718230,9,1,0,0
718233,1,0,0,0
718235,5,2,0,0
718227,0,0,0,1
718225,2,1,0,0
718220,2,0,0,0
718221,2,6,1,0
718224,0,2,1,0
718222,1,7,1,0
718223,0,5,1,0
718216,3,2,0,0
718218,1,3,1,0
718219,1,0,0,0
718215,2,0,0,0
718217,1,0,0,0
718208,6,2,0,0
718212,2,3,1,0
718214,0,2,1,0
718213,1,0,0,0
718210,2,2,0,1
718206,0,1,1,0
718205,3,3,0,1
718211,2,4,1,0
718209,1,2,1,0
718207,2,1,0,0
718204,0,3,1,0
718202,0,0,0,1
718199,4,4,0,1
718200,4,4,0,1
718201,0,2,1,0
718197,6,4,0,0
718194,3,0,0,0
718198,3,1,0,0
718195,0,7,1,0
718192,2,2,0,1
718203,1,2,1,0
718190,3,0,0,0
718196,0,3,1,0
718191,3,0,0,0
718193,0,2,1,0
718183,3,2,0,0
718185,2,4,1,0
718189,0,1,1,0
718184,1,0,0,0
718188,4,3,0,0
718182,0,1,1,0
718179,4,0,0,0
718180,8,4,0,0
718181,5,4,0,0
718173,3,2,0,0
718178,0,0,0,1
718175,1,8,1,0
718176,4,1,0,0
718177,4,8,1,0
718174,0,4,1,0
718172,3,1,0,0
718168,0,2,1,0
718169,1,1,0,1
718186,8,1,0,0
718187,4,1,0,0
718167,1,6,1,0
718171,9,5,0,0
718164,5,0,0,0
718163,2,0,0,0
718166,0,4,1,0
718165,6,0,0,0
718158,4,4,0,1
718161,6,6,0,1
718160,5,1,0,0
718162,0,3,1,0
718170,2,6,1,0
718159,2,5,1,0
718154,2,4,1,0
718155,0,4,1,0
718153,0,2,1,0
718157,3,3,0,1
718149,4,7,1,0
718150,6,1,0,0
718151,2,2,0,1
718148,1,3,1,0
718152,1,5,1,0
718147,0,6,1,0
718145,0,0,0,1
718146,6,4,0,0
718144,5,2,0,0
718156,2,4,1,0
718141,3,1,0,0
718142,4,0,0,0
718138,5,5,0,1
718136,1,2,1,0
718139,1,0,0,0
718143,4,4,0,1
718140,1,1,0,1
718137,1,3,1,0
718132,2,3,1,0
718134,0,0,0,1
718133,1,12,1,0
718135,1,0,0,0
718131,0,1,1,0
718126,2,4,1,0
718127,6,1,0,0
718129,1,5,1,0
718128,3,3,0,1
718122,1,2,1,0
718130,1,3,1,0
718125,1,1,0,1
718121,2,1,0,0
718124,2,9,1,0
718118,1,11,1,0
718120,1,0,0,0
718117,0,0,0,1
718123,7,0,0,0
718116,8,1,0,0
718115,3,1,0,0
718119,5,2,0,0
718110,0,1,1,0
718114,0,7,1,0
718112,1,2,1,0
718111,0,2,1,0
